Short_Name_Stocks,Ticker_Stocks_Yf,Ticker_Stocks,Secteur_Activite,Pays_Stocks,Place_Boursiere,Capitalisation_Boursiere,Nom_Indice,Ticker_Indice_Yf,Nombres_Entreprises,Ponderation
McKesson Corporation,MCK,MCK,Healthcare,United States,NYQ,86858866688,S&P 500,^GSPC,300,0.15
Sherwin-Williams Company (The),SHW,SHW,Basic Materials,United States,NYQ,86468788224,S&P 500,^GSPC,300,0.14
Moody's Corporation,MCO,MCO,Financial Services,United States,NYQ,86224871424,S&P 500,^GSPC,300,0.14
3M Company,MMM,MMM,Industrials,United States,NYQ,83409813504,S&P 500,^GSPC,300,0.14
"Apollo Global Management, Inc. ",APO,APO,Financial Services,United States,NYQ,82800869376,S&P 500,^GSPC,300,0.14
"Mondelez International, Inc.",MDLZ,MDLZ,Consumer Defensive,United States,NMS,82437267456,S&P 500,^GSPC,300,0.14
Northrop Grumman Corporation,NOC,NOC,Industrials,United States,NYQ,82048147456,S&P 500,^GSPC,300,0.14
"PNC Financial Services Group, I",PNC,PNC,Financial Services,United States,NYQ,80935297024,S&P 500,^GSPC,300,0.14
Cintas Corporation,CTAS,CTAS,Industrials,United States,NMS,80642490368,S&P 500,^GSPC,300,0.14
"Motorola Solutions, Inc.",MSI,MSI,Technology,United States,NYQ,79338438656,S&P 500,^GSPC,300,0.13
"Airbnb, Inc.",ABNB,ABNB,Consumer Cyclical,United States,NMS,77778419712,S&P 500,^GSPC,300,0.13
U.S. Bancorp,USB,USB,Financial Services,United States,NYQ,78447509504,S&P 500,^GSPC,300,0.13
The Cigna Group,CI,CI,Healthcare,United States,NYQ,77505232896,S&P 500,^GSPC,300,0.13
"Equinix, Inc.",EQIX,EQIX,Real Estate,United States,NMS,77434880000,S&P 500,^GSPC,300,0.13
Arthur J. Gallagher & Co.,AJG,AJG,Financial Services,United States,NYQ,76819177472,S&P 500,^GSPC,300,0.13
Howmet Aerospace Inc.,HWM,HWM,Industrials,United States,NYQ,76686721024,S&P 500,^GSPC,300,0.13
The Bank of New York Mellon Cor,BK,BK,Financial Services,United States,NYQ,76666732544,S&P 500,^GSPC,300,0.13
Illinois Tool Works Inc.,ITW,ITW,Industrials,United States,NYQ,76332187648,S&P 500,^GSPC,300,0.13
Aon plc,AON,AON,Financial Services,Ireland,NYQ,75753938944,S&P 500,^GSPC,300,0.13
Ecolab Inc.,ECL,ECL,Basic Materials,United States,NYQ,75296743424,S&P 500,^GSPC,300,0.13
Emerson Electric Company,EMR,EMR,Industrials,United States,NYQ,74480951296,S&P 500,^GSPC,300,0.12
"Williams Companies, Inc. (The)",WMB,WMB,Energy,United States,NYQ,73404981248,S&P 500,^GSPC,300,0.12
Marriott International,MAR,MAR,Consumer Cyclical,United States,NMS,72891850752,S&P 500,^GSPC,300,0.12
Transdigm Group Incorporated,TDG,TDG,Industrials,United States,NYQ,72266981376,S&P 500,^GSPC,300,0.12
"Fiserv, Inc.",FI,FI,Technology,United States,NYQ,71645577216,S&P 500,^GSPC,300,0.12
Vistra Corp.,VST,VST,Utilities,United States,NYQ,71585955840,S&P 500,^GSPC,300,0.12
"United Parcel Service, Inc.",UPS,UPS,Industrials,United States,NYQ,71246700544,S&P 500,^GSPC,300,0.12
Johnson Controls International ,JCI,JCI,Industrials,Ireland,NYQ,71125147648,S&P 500,^GSPC,300,0.12
"Republic Services, Inc.",RSG,RSG,Industrials,United States,NYQ,70854254592,S&P 500,^GSPC,300,0.12
"Elevance Health, Inc.",ELV,ELV,Healthcare,United States,NYQ,70640680960,S&P 500,^GSPC,300,0.12
"AutoZone, Inc.",AZO,AZO,Consumer Cyclical,United States,NYQ,69262893056,S&P 500,^GSPC,300,0.12
"Autodesk, Inc.",ADSK,ADSK,Technology,United States,NMS,68728709120,S&P 500,^GSPC,300,0.12
Corning Incorporated,GLW,GLW,Technology,United States,NYQ,68152582144,S&P 500,^GSPC,300,0.11
Colgate-Palmolive Company,CL,CL,Consumer Defensive,United States,NYQ,65603280896,S&P 500,^GSPC,300,0.11
"PayPal Holdings, Inc.",PYPL,PYPL,Financial Services,United States,NMS,65175916544,S&P 500,^GSPC,300,0.11
Zoetis Inc.,ZTS,ZTS,Healthcare,United States,NYQ,64651608064,S&P 500,^GSPC,300,0.11
"Air Products and Chemicals, Inc",APD,APD,Basic Materials,United States,NYQ,64573935616,S&P 500,^GSPC,300,0.11
"Fortinet, Inc.",FTNT,FTNT,Technology,United States,NMS,64527261696,S&P 500,^GSPC,300,0.11
"Freeport-McMoRan, Inc.",FCX,FCX,Basic Materials,United States,NYQ,64523685888,S&P 500,^GSPC,300,0.11
TE Connectivity plc,TEL,TEL,Technology,Ireland,NYQ,63874236416,S&P 500,^GSPC,300,0.11
Norfolk Southern Corporation,NSC,NSC,Industrials,United States,NYQ,63651557376,S&P 500,^GSPC,300,0.11
"EOG Resources, Inc.",EOG,EOG,Energy,United States,NYQ,63335235584,S&P 500,^GSPC,300,0.11
Hilton Worldwide Holdings Inc.,HLT,HLT,Consumer Cyclical,United States,NYQ,63175393280,S&P 500,^GSPC,300,0.11
"Regeneron Pharmaceuticals, Inc.",REGN,REGN,Healthcare,United States,NMS,62743502848,S&P 500,^GSPC,300,0.11
Monster Beverage Corporation,MNST,MNST,Consumer Defensive,United States,NMS,62618333184,S&P 500,^GSPC,300,0.1
"Workday, Inc.",WDAY,WDAY,Technology,United States,NMS,62376538112,S&P 500,^GSPC,300,0.1
"The Travelers Companies, Inc.",TRV,TRV,Financial Services,United States,NYQ,62362075136,S&P 500,^GSPC,300,0.1
CSX Corporation,CSX,CSX,Industrials,United States,NMS,61483855872,S&P 500,^GSPC,300,0.1
"Kinder Morgan, Inc.",KMI,KMI,Energy,United States,NYQ,60929372160,S&P 500,^GSPC,300,0.1
"Axon Enterprise, Inc.",AXON,AXON,Industrials,United States,NMS,60804046848,S&P 500,^GSPC,300,0.1
"United Rentals, Inc.",URI,URI,Industrials,United States,NYQ,60578549760,S&P 500,^GSPC,300,0.1
Truist Financial Corporation,TFC,TFC,Financial Services,United States,NYQ,59301122048,S&P 500,^GSPC,300,0.1
"Simon Property Group, Inc.",SPG,SPG,Real Estate,United States,NYQ,68168851456,S&P 500,^GSPC,300,0.11
"Digital Realty Trust, Inc.",DLR,DLR,Real Estate,United States,NYQ,59767242752,S&P 500,^GSPC,300,0.1
Cummins Inc.,CMI,CMI,Industrials,United States,NYQ,58371678208,S&P 500,^GSPC,300,0.1
AFLAC Incorporated,AFL,AFL,Financial Services,United States,NYQ,57783193600,S&P 500,^GSPC,300,0.1
American Electric Power Company,AEP,AEP,Utilities,United States,NMS,57255124992,S&P 500,^GSPC,300,0.1
"Quanta Services, Inc.",PWR,PWR,Industrials,United States,NYQ,57900724224,S&P 500,^GSPC,300,0.1
NXP Semiconductors N.V.,NXPI,NXPI,Technology,Netherlands,NMS,56486277120,S&P 500,^GSPC,300,0.09
Marathon Petroleum Corporation,MPC,MPC,Energy,United States,NYQ,56383610880,S&P 500,^GSPC,300,0.09
"Cencora, Inc.",COR,COR,Healthcare,United States,NYQ,56228462592,S&P 500,^GSPC,300,0.09
General Motors Company,GM,GM,Consumer Cyclical,United States,NYQ,56153550848,S&P 500,^GSPC,300,0.09
FedEx Corporation,FDX,FDX,Industrials,United States,NYQ,54682677248,S&P 500,^GSPC,300,0.09
Fastenal Company,FAST,FAST,Industrials,United States,NMS,54604550144,S&P 500,^GSPC,300,0.09
"Roper Technologies, Inc.",ROP,ROP,Technology,United States,NMS,54304088064,S&P 500,^GSPC,300,0.09
Allstate Corporation (The),ALL,ALL,Financial Services,United States,NYQ,54292635648,S&P 500,^GSPC,300,0.09
DBA Sempra,SRE,SRE,Utilities,United States,NYQ,54285705216,S&P 500,^GSPC,300,0.09
Realty Income Corporation,O,O,Real Estate,United States,NYQ,54090350592,S&P 500,^GSPC,300,0.09
"Becton, Dickinson and Company",BDX,BDX,Healthcare,United States,NYQ,53610799104,S&P 500,^GSPC,300,0.09
"L3Harris Technologies, Inc.",LHX,LHX,Industrials,United States,NYQ,53123698688,S&P 500,^GSPC,300,0.09
"Chipotle Mexican Grill, Inc.",CMG,CMG,Consumer Cyclical,United States,NYQ,52723597312,S&P 500,^GSPC,300,0.09
"MetLife, Inc.",MET,MET,Financial Services,United States,NYQ,52643463168,S&P 500,^GSPC,300,0.09
"IDEXX Laboratories, Inc.",IDXX,IDXX,Healthcare,United States,NMS,52495880192,S&P 500,^GSPC,300,0.09
Phillips 66,PSX,PSX,Energy,United States,NYQ,52423000064,S&P 500,^GSPC,300,0.09
PACCAR Inc.,PCAR,PCAR,Industrials,United States,NMS,52226781184,S&P 500,^GSPC,300,0.09
Schlumberger N.V.,SLB,SLB,Energy,United States,NYQ,51434246144,S&P 500,^GSPC,300,0.09
"Nasdaq, Inc.",NDAQ,NDAQ,Financial Services,United States,NMS,51394842624,S&P 500,^GSPC,300,0.09
Carrier Global Corporation,CARR,CARR,Industrials,United States,NYQ,51393269760,S&P 500,^GSPC,300,0.09
"Dominion Energy, Inc.",D,D,Utilities,United States,NYQ,51078000640,S&P 500,^GSPC,300,0.09
Valero Energy Corporation,VLO,VLO,Energy,United States,NYQ,50518183936,S&P 500,^GSPC,300,0.08
"D.R. Horton, Inc.",DHI,DHI,Consumer Cyclical,United States,NYQ,50174189568,S&P 500,^GSPC,300,0.08
Public Storage,PSA,PSA,Real Estate,United States,NYQ,48951345152,S&P 500,^GSPC,300,0.08
CBRE Group Inc,CBRE,CBRE,Real Estate,United States,NYQ,48840568832,S&P 500,^GSPC,300,0.08
"Datadog, Inc.",DDOG,DDOG,Technology,United States,NMS,48412798976,S&P 500,^GSPC,300,0.08
"Corteva, Inc.",CTVA,CTVA,Basic Materials,United States,NYQ,48121028608,S&P 500,^GSPC,300,0.08
"Warner Bros. Discovery, Inc. - ",WBD,WBD,Communication Services,United States,NMS,47856676864,S&P 500,^GSPC,300,0.08
"Ross Stores, Inc.",ROST,ROST,Consumer Cyclical,United States,NMS,47541575680,S&P 500,^GSPC,300,0.08
"W.W. Grainger, Inc.",GWW,GWW,Industrials,United States,NYQ,47239602176,S&P 500,^GSPC,300,0.08
Seagate Technology Holdings PLC,STX,STX,Technology,Singapore,NMS,47114969088,S&P 500,^GSPC,300,0.08
"Block, Inc.",XYZ,XYZ,Technology,United States,NYQ,46956253184,S&P 500,^GSPC,300,0.08
"Paychex, Inc.",PAYX,PAYX,Technology,United States,NMS,46749155328,S&P 500,^GSPC,300,0.08
Baker Hughes Company,BKR,BKR,Energy,United States,NMS,46671515648,S&P 500,^GSPC,300,0.08
"Take-Two Interactive Software, ",TTWO,TTWO,Communication Services,United States,NMS,46274351104,S&P 500,^GSPC,300,0.08
Ford Motor Company,F,F,Consumer Cyclical,United States,NYQ,46245974016,S&P 500,^GSPC,300,0.08
"Ameriprise Financial, Inc.",AMP,AMP,Financial Services,United States,NYQ,46147817472,S&P 500,^GSPC,300,0.08
Occidental Petroleum Corporatio,OXY,OXY,Energy,United States,NYQ,45382672384,S&P 500,^GSPC,300,0.08
Garmin Ltd.,GRMN,GRMN,Technology,Switzerland,NYQ,45259177984,S&P 500,^GSPC,300,0.08
"ONEOK, Inc.",OKE,OKE,Energy,United States,NYQ,45059043328,S&P 500,^GSPC,300,0.08
"Copart, Inc.",CPRT,CPRT,Industrials,United States,NMS,44334022656,S&P 500,^GSPC,300,0.07
"Monolithic Power Systems, Inc.",MPWR,MPWR,Technology,United States,NMS,43886313472,S&P 500,^GSPC,300,0.07
Exelon Corporation,EXC,EXC,Utilities,United States,NMS,43843547136,S&P 500,^GSPC,300,0.07
Edwards Lifesciences Corporatio,EW,EW,Healthcare,United States,NYQ,43686117376,S&P 500,^GSPC,300,0.07
"AMETEK, Inc.",AME,AME,Industrials,United States,NYQ,43389317120,S&P 500,^GSPC,300,0.07
Kroger Company (The),KR,KR,Consumer Defensive,United States,NYQ,43358601216,S&P 500,^GSPC,300,0.07
Electronic Arts Inc.,EA,EA,Communication Services,United States,NMS,43308380160,S&P 500,^GSPC,300,0.07
MSCI Inc.,MSCI,MSCI,Financial Services,United States,NYQ,43305189376,S&P 500,^GSPC,300,0.07
Xcel Energy Inc.,XEL,XEL,Utilities,United States,NMS,42647740416,S&P 500,^GSPC,300,0.07
"American International Group, I",AIG,AIG,Financial Services,United States,NYQ,42647216128,S&P 500,^GSPC,300,0.07
eBay Inc.,EBAY,EBAY,Consumer Cyclical,United States,NMS,41637269504,S&P 500,^GSPC,300,0.07
Kimberly-Clark Corporation,KMB,KMB,Consumer Defensive,United States,NMS,41346416640,S&P 500,^GSPC,300,0.07
Crown Castle Inc.,CCI,CCI,Real Estate,United States,NYQ,40759996416,S&P 500,^GSPC,300,0.07
Public Service Enterprise Group,PEG,PEG,Utilities,United States,NYQ,40724905984,S&P 500,^GSPC,300,0.07
"Diamondback Energy, Inc.",FANG,FANG,Energy,United States,NMS,40432525312,S&P 500,^GSPC,300,0.07
"Yum! Brands, Inc.",YUM,YUM,Consumer Cyclical,United States,NYQ,40425848832,S&P 500,^GSPC,300,0.07
Target Corporation,TGT,TGT,Consumer Defensive,United States,NYQ,40046194688,S&P 500,^GSPC,300,0.07
